Device : ;PAX1000VIS/M
Serial Number : ;M00496686
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;635
Basic Sample Rate [Hz] : ;50
Operating Mode : ;2 revolutions for one measurement, 2048 points for FFT

Time[date hh:mm:ss]; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-30 10:16:35.67;0.00:09:55:708;-0.11;0.37;0.92;0.1241;-0.01332;0.0452;0.1129;53.21;33.67;98.57;90.96;37.97;0.1241;0.1223;0.001781;-9.062;-9.125;-27.494;0.45;68.18;
2023-05-30 10:16:35.75;0.00:09:55:784;-0.11;0.37;0.92;0.1241;-0.01334;0.04523;0.1129;53.21;33.66;98.57;90.95;38.00;0.1241;0.1223;0.00178;-9.062;-9.125;-27.495;0.45;68.16;
2023-05-30 10:16:35.83;0.00:09:55:864;-0.11;0.37;0.92;0.1241;-0.01333;0.04521;0.1129;53.21;33.67;98.56;90.95;37.98;0.1241;0.1223;0.001786;-9.063;-9.126;-27.482;0.45;68.17;
2023-05-30 10:16:35.91;0.00:09:55:943;-0.11;0.37;0.92;0.1241;-0.01333;0.04519;0.1129;53.22;33.67;98.56;90.95;37.97;0.1241;0.1223;0.001789;-9.063;-9.126;-27.475;0.45;68.18;
2023-05-30 10:16:35.99;0.00:09:56:021;-0.11;0.37;0.92;0.1241;-0.01334;0.0452;0.1128;53.22;33.67;98.55;90.93;37.98;0.1241;0.1223;0.001802;-9.063;-9.127;-27.443;0.45;68.17;
2023-05-30 10:16:36.06;0.00:09:56:100;-0.11;0.37;0.92;0.1241;-0.01333;0.04522;0.1128;53.21;33.66;98.56;90.94;38.00;0.1241;0.1223;0.00179;-9.063;-9.126;-27.472;0.45;68.16;
2023-05-30 10:16:36.16;0.00:09:56:191;-0.11;0.37;0.92;0.1241;-0.01332;0.04519;0.1128;53.21;33.67;98.55;90.94;37.98;0.1241;0.1223;0.001796;-9.064;-9.127;-27.458;0.45;68.17;
2023-05-30 10:16:36.24;0.00:09:56:271;-0.11;0.37;0.92;0.1241;-0.01334;0.04519;0.1128;53.22;33.67;98.55;90.93;37.98;0.1241;0.1223;0.001803;-9.064;-9.128;-27.440;0.45;68.17;
2023-05-30 10:16:36.31;0.00:09:56:348;-0.11;0.37;0.92;0.124;-0.01334;0.0452;0.1128;53.22;33.66;98.55;90.93;37.99;0.124;0.1222;0.001804;-9.064;-9.128;-27.436;0.45;68.16;
2023-05-30 10:16:36.39;0.00:09:56:426;-0.11;0.37;0.92;0.124;-0.01335;0.04521;0.1128;53.22;33.66;98.54;90.92;38.00;0.124;0.1222;0.001808;-9.064;-9.128;-27.428;0.45;68.16;
2023-05-30 10:16:36.47;0.00:09:56:504;-0.11;0.37;0.92;0.124;-0.01332;0.0452;0.1128;53.21;33.66;98.55;90.93;38.00;0.124;0.1222;0.001803;-9.066;-9.129;-27.441;0.45;68.16;
2023-05-30 10:16:36.56;0.00:09:56:595;-0.11;0.37;0.92;0.124;-0.01333;0.04517;0.1127;53.22;33.66;98.53;90.92;37.98;0.124;0.1222;0.001818;-9.066;-9.130;-27.404;0.45;68.16;
2023-05-30 10:16:36.64;0.00:09:56:673;-0.11;0.37;0.92;0.124;-0.01333;0.0452;0.1127;53.21;33.66;98.54;90.92;38.00;0.124;0.1222;0.001811;-9.066;-9.130;-27.420;0.45;68.15;
2023-05-30 10:16:36.72;0.00:09:56:751;-0.11;0.37;0.92;0.124;-0.01333;0.04519;0.1127;53.22;33.66;98.53;90.91;38.00;0.124;0.1222;0.001824;-9.066;-9.131;-27.390;0.45;68.15;
2023-05-30 10:16:36.79;0.00:09:56:828;-0.11;0.37;0.92;0.124;-0.01334;0.04519;0.1127;53.22;33.65;98.52;90.90;38.00;0.124;0.1221;0.001834;-9.067;-9.131;-27.366;0.45;68.15;
2023-05-30 10:16:36.87;0.00:09:56:907;-0.11;0.37;0.92;0.124;-0.01333;0.0452;0.1127;53.22;33.65;98.53;90.90;38.02;0.124;0.1221;0.001828;-9.067;-9.132;-27.380;0.45;68.14;
2023-05-30 10:16:36.96;0.00:09:56:998;-0.11;0.37;0.92;0.124;-0.01336;0.04519;0.1127;53.23;33.65;98.51;90.88;38.01;0.124;0.1221;0.001846;-9.067;-9.132;-27.338;0.45;68.14;
2023-05-30 10:16:37.04;0.00:09:57:077;-0.11;0.37;0.92;0.124;-0.01334;0.04518;0.1127;53.23;33.66;98.51;90.89;38.00;0.124;0.1221;0.001846;-9.067;-9.132;-27.338;0.45;68.15;
2023-05-30 10:16:37.12;0.00:09:57:152;-0.11;0.37;0.92;0.1239;-0.01333;0.04518;0.1126;53.22;33.65;98.51;90.89;38.00;0.1239;0.1221;0.001843;-9.068;-9.133;-27.345;0.45;68.15;
2023-05-30 10:16:37.19;0.00:09:57:230;-0.11;0.37;0.92;0.1239;-0.01333;0.04515;0.1126;53.22;33.66;98.51;90.89;37.99;0.1239;0.1221;0.001851;-9.068;-9.133;-27.327;0.45;68.16;
2023-05-30 10:16:37.29;0.00:09:57:323;-0.11;0.37;0.92;0.1239;-0.01335;0.04518;0.1126;53.23;33.65;98.50;90.87;38.01;0.1239;0.1221;0.001863;-9.068;-9.133;-27.299;0.45;68.14;
2023-05-30 10:16:37.36;0.00:09:57:401;-0.11;0.37;0.92;0.1239;-0.01335;0.04519;0.1126;53.23;33.65;98.50;90.87;38.02;0.1239;0.1221;0.001856;-9.068;-9.133;-27.315;0.45;68.14;
2023-05-30 10:16:37.44;0.00:09:57:477;-0.11;0.37;0.92;0.1239;-0.01335;0.04517;0.1126;53.24;33.65;98.49;90.87;38.00;0.1239;0.1221;0.001866;-9.068;-9.134;-27.290;0.45;68.15;
2023-05-30 10:16:37.52;0.00:09:57:554;-0.11;0.37;0.92;0.1239;-0.01333;0.04516;0.1126;53.22;33.65;98.50;90.88;38.00;0.1239;0.1221;0.001859;-9.069;-9.134;-27.308;0.45;68.15;
2023-05-30 10:16:37.60;0.00:09:57:633;-0.11;0.37;0.92;0.1239;-0.01334;0.04517;0.1126;53.23;33.65;98.50;90.87;38.01;0.1239;0.1221;0.001861;-9.069;-9.134;-27.302;0.45;68.14;
2023-05-30 10:16:37.69;0.00:09:57:724;-0.11;0.37;0.92;0.1239;-0.01331;0.04516;0.1126;53.21;33.65;98.50;90.88;38.00;0.1239;0.122;0.001852;-9.070;-9.135;-27.323;0.45;68.14;
2023-05-30 10:16:37.77;0.00:09:57:801;-0.11;0.37;0.92;0.1239;-0.01334;0.04518;0.1126;53.22;33.65;98.50;90.87;38.02;0.1239;0.122;0.001857;-9.069;-9.135;-27.312;0.45;68.13;
2023-05-30 10:16:37.84;0.00:09:57:878;-0.11;0.37;0.92;0.1239;-0.01334;0.04516;0.1126;53.23;33.65;98.49;90.86;38.01;0.1239;0.122;0.001873;-9.070;-9.136;-27.276;0.45;68.14;
2023-05-30 10:16:37.92;0.00:09:57:955;-0.11;0.37;0.92;0.1239;-0.01335;0.04518;0.1125;53.23;33.64;98.49;90.85;38.03;0.1239;0.122;0.001876;-9.070;-9.136;-27.268;0.45;68.13;
2023-05-30 10:16:38.01;0.00:09:58:048;-0.11;0.37;0.92;0.1239;-0.01335;0.04516;0.1125;53.23;33.64;98.47;90.84;38.02;0.1239;0.122;0.001895;-9.071;-9.138;-27.224;0.45;68.13;
2023-05-30 10:16:38.09;0.00:09:58:125;-0.11;0.37;0.92;0.1238;-0.01334;0.04515;0.1125;53.23;33.64;98.47;90.83;38.02;0.1238;0.1219;0.001899;-9.072;-9.139;-27.214;0.45;68.13;
2023-05-30 10:16:38.17;0.00:09:58:204;-0.11;0.37;0.92;0.1238;-0.01334;0.04513;0.1125;53.23;33.64;98.46;90.83;38.01;0.1238;0.1219;0.001904;-9.073;-9.140;-27.203;0.45;68.13;
2023-05-30 10:16:38.25;0.00:09:58:281;-0.11;0.37;0.92;0.1238;-0.01336;0.04516;0.1125;53.24;33.64;98.46;90.82;38.04;0.1238;0.1219;0.001906;-9.072;-9.139;-27.200;0.45;68.12;
2023-05-30 10:16:38.32;0.00:09:58:360;-0.11;0.37;0.92;0.1238;-0.01334;0.04516;0.1124;53.23;33.64;98.46;90.82;38.03;0.1238;0.1219;0.001901;-9.073;-9.140;-27.210;0.45;68.12;
2023-05-30 10:16:38.42;0.00:09:58:451;-0.11;0.37;0.92;0.1238;-0.01334;0.04515;0.1124;53.23;33.64;98.46;90.81;38.03;0.1238;0.1219;0.001911;-9.073;-9.141;-27.187;0.45;68.12;
2023-05-30 10:16:38.49;0.00:09:58:530;-0.11;0.37;0.92;0.1238;-0.01336;0.04514;0.1124;53.24;33.64;98.45;90.81;38.03;0.1238;0.1219;0.00192;-9.074;-9.142;-27.167;0.45;68.12;
2023-05-30 10:16:38.57;0.00:09:58:607;-0.11;0.37;0.92;0.1238;-0.01336;0.04514;0.1124;53.24;33.64;98.45;90.80;38.04;0.1238;0.1219;0.001922;-9.074;-9.142;-27.162;0.45;68.12;
2023-05-30 10:16:38.65;0.00:09:58:684;-0.11;0.37;0.92;0.1237;-0.01334;0.04516;0.1124;53.23;33.63;98.45;90.80;38.05;0.1237;0.1218;0.001915;-9.075;-9.142;-27.179;0.45;68.11;
2023-05-30 10:16:38.74;0.00:09:58:776;-0.11;0.37;0.92;0.1237;-0.01336;0.04513;0.1123;53.25;33.63;98.43;90.79;38.04;0.1237;0.1218;0.001937;-9.075;-9.143;-27.128;0.45;68.11;
2023-05-30 10:16:38.82;0.00:09:58:853;-0.11;0.37;0.92;0.1237;-0.01334;0.04513;0.1123;53.23;33.63;98.45;90.80;38.04;0.1237;0.1218;0.001922;-9.076;-9.144;-27.162;0.45;68.11;
2023-05-30 10:16:38.89;0.00:09:58:928;-0.11;0.37;0.92;0.1237;-0.01337;0.04514;0.1123;53.25;33.63;98.43;90.77;38.05;0.1237;0.1218;0.001946;-9.076;-9.144;-27.109;0.45;68.10;
2023-05-30 10:16:38.97;0.00:09:59:008;-0.11;0.37;0.92;0.1237;-0.01335;0.04511;0.1123;53.24;33.63;98.43;90.79;38.04;0.1237;0.1217;0.001939;-9.077;-9.145;-27.124;0.45;68.11;
2023-05-30 10:16:39.06;0.00:09:59:099;-0.11;0.37;0.92;0.1237;-0.01336;0.04512;0.1123;53.24;33.63;98.43;90.78;38.05;0.1237;0.1217;0.001943;-9.077;-9.146;-27.115;0.45;68.10;
2023-05-30 10:16:39.14;0.00:09:59:177;-0.11;0.37;0.92;0.1237;-0.01336;0.04511;0.1123;53.25;33.63;98.43;90.78;38.04;0.1237;0.1217;0.001945;-9.078;-9.146;-27.110;0.45;68.11;
2023-05-30 10:16:39.22;0.00:09:59:257;-0.11;0.37;0.92;0.1237;-0.01337;0.04513;0.1122;53.25;33.63;98.42;90.77;38.06;0.1237;0.1217;0.00195;-9.078;-9.147;-27.101;0.45;68.10;
2023-05-30 10:16:39.30;0.00:09:59:333;-0.11;0.37;0.92;0.1236;-0.01336;0.04512;0.1122;53.25;33.63;98.42;90.77;38.05;0.1236;0.1217;0.001948;-9.078;-9.147;-27.104;0.45;68.10;
2023-05-30 10:16:39.38;0.00:09:59:413;-0.11;0.37;0.92;0.1236;-0.01335;0.0451;0.1122;53.24;33.63;98.42;90.77;38.04;0.1236;0.1217;0.001955;-9.079;-9.148;-27.088;0.45;68.11;
2023-05-30 10:16:39.46;0.00:09:59:493;-0.11;0.37;0.92;0.1236;-0.01335;0.04509;0.1122;53.25;33.63;98.41;90.76;38.04;0.1236;0.1217;0.001962;-9.079;-9.148;-27.073;0.45;68.11;
2023-05-30 10:16:39.55;0.00:09:59:586;-0.11;0.37;0.92;0.1236;-0.01336;0.04512;0.1122;53.25;33.62;98.42;90.76;38.06;0.1236;0.1217;0.001956;-9.079;-9.148;-27.086;0.45;68.10;
2023-05-30 10:16:39.63;0.00:09:59:662;-0.11;0.37;0.92;0.1236;-0.01335;0.04512;0.1122;53.24;33.62;98.42;90.76;38.06;0.1236;0.1217;0.001954;-9.078;-9.148;-27.090;0.45;68.09;
2023-05-30 10:16:39.71;0.00:09:59:741;-0.11;0.37;0.92;0.1237;-0.01335;0.04512;0.1123;53.24;33.63;98.42;90.77;38.05;0.1237;0.1217;0.001951;-9.077;-9.146;-27.097;0.45;68.10;
2023-05-30 10:16:39.78;0.00:09:59:820;-0.11;0.37;0.92;0.1237;-0.01336;0.04515;0.1123;53.24;33.62;98.42;90.76;38.06;0.1237;0.1217;0.00196;-9.077;-9.146;-27.077;0.45;68.09;
2023-05-30 10:16:39.88;0.00:09:59:912;-0.11;0.37;0.92;0.1237;-0.01334;0.04518;0.1123;53.22;33.62;98.42;90.76;38.07;0.1237;0.1218;0.001949;-9.075;-9.144;-27.101;0.45;68.08;
2023-05-30 10:16:39.95;0.00:09:59:988;-0.11;0.37;0.92;0.1238;-0.01336;0.04513;0.1123;53.25;33.63;98.41;90.76;38.03;0.1238;0.1218;0.001973;-9.074;-9.144;-27.049;0.45;68.11;
2023-05-30 10:16:40.03;0.00:10:00:066;-0.11;0.37;0.92;0.1239;-0.01336;0.04515;0.1124;53.24;33.64;98.41;90.77;38.01;0.1239;0.1219;0.001974;-9.071;-9.141;-27.046;0.45;68.12;
2023-05-30 10:16:40.11;0.00:10:00:142;-0.11;0.37;0.92;0.1242;-0.01335;0.04522;0.113;53.22;33.68;98.60;91.00;37.95;0.1242;0.1225;0.001743;-9.058;-9.119;-27.586;0.45;68.20;
2023-05-30 10:16:40.19;0.00:10:00:221;-0.11;0.37;0.92;0.1243;-0.01328;0.04523;0.1132;53.18;33.70;98.66;91.08;37.93;0.1243;0.1226;0.001668;-9.055;-9.114;-27.779;0.45;68.22;
2023-05-30 10:16:40.27;0.00:10:00:309;-0.11;0.37;0.92;0.1243;-0.01327;0.04524;0.1132;53.17;33.70;98.65;91.07;37.93;0.1243;0.1227;0.001673;-9.054;-9.113;-27.765;0.45;68.22;
2023-05-30 10:16:40.35;0.00:10:00:385;-0.11;0.37;0.92;0.1243;-0.01324;0.04525;0.1132;53.16;33.70;98.66;91.08;37.92;0.1243;0.1227;0.001665;-9.054;-9.113;-27.786;0.45;68.22;
2023-05-30 10:16:40.43;0.00:10:00:463;-0.11;0.37;0.92;0.1243;-0.01324;0.04526;0.1132;53.15;33.69;98.65;91.06;37.93;0.1243;0.1226;0.00168;-9.054;-9.113;-27.747;0.45;68.21;
2023-05-30 10:16:40.51;0.00:10:00:547;-0.11;0.37;0.92;0.1243;-0.01321;0.04527;0.1132;53.13;33.69;98.66;91.07;37.94;0.1243;0.1226;0.001672;-9.055;-9.114;-27.769;0.45;68.20;
2023-05-30 10:16:40.59;0.00:10:00:627;-0.11;0.37;0.92;0.1243;-0.0132;0.04528;0.1132;53.13;33.69;98.65;91.06;37.95;0.1243;0.1226;0.001679;-9.056;-9.115;-27.750;0.45;68.19;
2023-05-30 10:16:40.68;0.00:10:00:714;-0.11;0.37;0.92;0.1243;-0.01321;0.04525;0.1131;53.14;33.69;98.63;91.05;37.93;0.1243;0.1226;0.0017;-9.056;-9.116;-27.696;0.45;68.20;
2023-05-30 10:16:40.75;0.00:10:00:787;-0.11;0.37;0.92;0.1243;-0.01322;0.04525;0.1132;53.14;33.69;98.64;91.05;37.93;0.1243;0.1226;0.001696;-9.056;-9.116;-27.705;0.45;68.20;
2023-05-30 10:16:40.83;0.00:10:00:869;-0.11;0.37;0.92;0.1243;-0.01322;0.04527;0.1132;53.14;33.69;98.64;91.05;37.95;0.1243;0.1226;0.001691;-9.056;-9.116;-27.719;0.45;68.20;
2023-05-30 10:16:40.92;0.00:10:00:956;-0.11;0.37;0.92;0.1243;-0.01322;0.04525;0.1132;53.14;33.69;98.64;91.05;37.93;0.1243;0.1226;0.001696;-9.056;-9.115;-27.706;0.45;68.20;
2023-05-30 10:16:41.00;0.00:10:01:031;-0.11;0.37;0.92;0.1243;-0.0132;0.04526;0.1132;53.13;33.69;98.64;91.06;37.94;0.1243;0.1226;0.001684;-9.056;-9.115;-27.737;0.45;68.20;
2023-05-30 10:16:41.07;0.00:10:01:110;-0.11;0.37;0.92;0.1243;-0.01322;0.04526;0.1131;53.14;33.69;98.63;91.04;37.94;0.1243;0.1226;0.001707;-9.056;-9.116;-27.678;0.45;68.20;
2023-05-30 10:16:41.16;0.00:10:01:194;-0.11;0.37;0.92;0.1242;-0.01322;0.04526;0.1131;53.14;33.68;98.61;91.02;37.95;0.1242;0.1225;0.001724;-9.057;-9.118;-27.635;0.45;68.19;
2023-05-30 10:16:41.25;0.00:10:01:283;-0.11;0.37;0.92;0.1242;-0.01322;0.04524;0.113;53.14;33.68;98.59;91.00;37.95;0.1242;0.1224;0.001747;-9.059;-9.121;-27.576;0.45;68.18;
2023-05-30 10:16:41.32;0.00:10:01:353;-0.11;0.37;0.92;0.1241;-0.01322;0.04524;0.113;53.14;33.68;98.59;90.99;37.97;0.1241;0.1224;0.001749;-9.061;-9.122;-27.571;0.45;68.17;
2023-05-30 10:16:41.40;0.00:10:01:434;-0.11;0.37;0.92;0.1241;-0.01325;0.04524;0.1129;53.16;33.67;98.58;90.97;37.97;0.1241;0.1224;0.001768;-9.061;-9.123;-27.526;0.45;68.17;
2023-05-30 10:16:41.49;0.00:10:01:526;-0.11;0.37;0.92;0.1241;-0.01324;0.04525;0.1129;53.15;33.67;98.58;90.97;37.98;0.1241;0.1224;0.00176;-9.061;-9.123;-27.544;0.45;68.16;
2023-05-30 10:16:41.58;0.00:10:01:619;-0.11;0.37;0.92;0.1241;-0.01324;0.04523;0.1129;53.16;33.67;98.57;90.96;37.98;0.1241;0.1223;0.001772;-9.062;-9.125;-27.516;0.45;68.17;
2023-05-30 10:16:41.65;0.00:10:01:682;-0.11;0.37;0.92;0.1241;-0.01324;0.04522;0.1129;53.16;33.67;98.57;90.96;37.97;0.1241;0.1223;0.001778;-9.062;-9.125;-27.500;0.45;68.17;
2023-05-30 10:16:41.72;0.00:10:01:759;-0.11;0.37;0.92;0.1241;-0.01325;0.04522;0.1129;53.17;33.67;98.57;90.96;37.97;0.1241;0.1223;0.00178;-9.062;-9.124;-27.495;0.45;68.17;
2023-05-30 10:16:41.80;0.00:10:01:838;-0.11;0.37;0.92;0.1241;-0.01323;0.04521;0.1129;53.15;33.68;98.58;90.98;37.95;0.1241;0.1224;0.001768;-9.062;-9.124;-27.526;0.45;68.18;
2023-05-30 10:16:41.89;0.00:10:01:930;-0.11;0.37;0.92;0.1241;-0.01322;0.04523;0.1129;53.15;33.67;98.58;90.98;37.96;0.1241;0.1224;0.001761;-9.062;-9.124;-27.543;0.45;68.17;
2023-05-30 10:16:41.97;0.00:10:02:005;-0.11;0.37;0.92;0.1241;-0.01325;0.04523;0.1129;53.17;33.67;98.57;90.97;37.96;0.1241;0.1224;0.001775;-9.061;-9.123;-27.507;0.45;68.17;
2023-05-30 10:16:42.05;0.00:10:02:084;-0.11;0.37;0.92;0.1241;-0.01324;0.04523;0.1129;53.16;33.67;98.57;90.97;37.97;0.1241;0.1224;0.001771;-9.061;-9.124;-27.517;0.45;68.17;
2023-05-30 10:16:42.13;0.00:10:02:163;-0.11;0.37;0.92;0.1241;-0.01324;0.04524;0.1129;53.16;33.67;98.57;90.97;37.97;0.1241;0.1224;0.001771;-9.061;-9.123;-27.517;0.45;68.17;
2023-05-30 10:16:42.22;0.00:10:02:254;-0.11;0.37;0.92;0.1241;-0.01324;0.04523;0.1129;53.16;33.67;98.58;90.97;37.97;0.1241;0.1224;0.001768;-9.061;-9.123;-27.524;0.45;68.17;
2023-05-30 10:16:42.30;0.00:10:02:331;-0.11;0.37;0.92;0.1241;-0.01322;0.04522;0.1129;53.15;33.68;98.58;90.98;37.96;0.1241;0.1224;0.001758;-9.062;-9.124;-27.549;0.45;68.17;
2023-05-30 10:16:42.37;0.00:10:02:409;-0.11;0.37;0.92;0.1241;-0.01323;0.04523;0.1129;53.15;33.67;98.58;90.98;37.96;0.1241;0.1224;0.001762;-9.061;-9.124;-27.539;0.45;68.17;
2023-05-30 10:16:42.45;0.00:10:02:487;-0.11;0.37;0.92;0.1241;-0.01322;0.04523;0.1129;53.15;33.67;98.58;90.97;37.97;0.1241;0.1224;0.001765;-9.062;-9.124;-27.534;0.45;68.17;
2023-05-30 10:16:42.55;0.00:10:02:581;-0.11;0.37;0.92;0.1241;-0.01321;0.04522;0.1129;53.14;33.67;98.57;90.97;37.96;0.1241;0.1223;0.001773;-9.062;-9.125;-27.513;0.45;68.17;
2023-05-30 10:16:42.62;0.00:10:02:659;-0.11;0.37;0.92;0.1241;-0.01322;0.0452;0.1129;53.15;33.68;98.57;90.97;37.95;0.1241;0.1223;0.00178;-9.062;-9.125;-27.495;0.45;68.18;
2023-05-30 10:16:42.70;0.00:10:02:735;-0.11;0.37;0.92;0.1241;-0.01325;0.04522;0.1129;53.16;33.67;98.56;90.95;37.97;0.1241;0.1223;0.001789;-9.062;-9.125;-27.473;0.45;68.17;
2023-05-30 10:16:42.78;0.00:10:02:815;-0.11;0.37;0.92;0.1241;-0.01322;0.0452;0.1128;53.15;33.67;98.56;90.96;37.96;0.1241;0.1223;0.001785;-9.064;-9.126;-27.483;0.45;68.17;
2023-05-30 10:16:42.86;0.00:10:02:894;-0.11;0.37;0.92;0.1241;-0.01323;0.04522;0.1128;53.16;33.67;98.56;90.95;37.98;0.1241;0.1223;0.001785;-9.064;-9.127;-27.483;0.45;68.16;
2023-05-30 10:16:42.95;0.00:10:02:983;-0.11;0.37;0.92;0.124;-0.01321;0.0452;0.1128;53.15;33.67;98.56;90.95;37.97;0.124;0.1222;0.001782;-9.065;-9.128;-27.491;0.45;68.16;
2023-05-30 10:16:43.03;0.00:10:03:062;-0.11;0.37;0.92;0.124;-0.01324;0.04523;0.1128;53.16;33.66;98.55;90.93;38.00;0.124;0.1222;0.001802;-9.064;-9.128;-27.443;0.45;68.15;
2023-05-30 10:16:43.10;0.00:10:03:140;-0.11;0.37;0.92;0.124;-0.01323;0.0452;0.1128;53.16;33.66;98.54;90.93;37.98;0.124;0.1222;0.001811;-9.065;-9.129;-27.420;0.45;68.16;
2023-05-30 10:16:43.18;0.00:10:03:219;-0.11;0.37;0.92;0.124;-0.01323;0.0452;0.1127;53.16;33.66;98.53;90.92;37.98;0.124;0.1222;0.001819;-9.066;-9.130;-27.403;0.45;68.15;
2023-05-30 10:16:43.26;0.00:10:03:297;-0.11;0.37;0.92;0.124;-0.01325;0.04519;0.1127;53.17;33.66;98.52;90.90;37.98;0.124;0.1222;0.001839;-9.066;-9.130;-27.354;0.45;68.15;
2023-05-30 10:16:43.36;0.00:10:03:391;-0.11;0.37;0.92;0.124;-0.01325;0.0452;0.1127;53.17;33.66;98.53;90.91;37.99;0.124;0.1222;0.001828;-9.066;-9.131;-27.380;0.45;68.15;
2023-05-30 10:16:43.43;0.00:10:03:467;-0.11;0.37;0.92;0.124;-0.01325;0.0452;0.1127;53.17;33.66;98.53;90.91;37.99;0.124;0.1222;0.001826;-9.066;-9.131;-27.385;0.45;68.15;
2023-05-30 10:16:43.51;0.00:10:03:546;-0.11;0.37;0.92;0.124;-0.01323;0.04519;0.1127;53.16;33.66;98.53;90.91;37.99;0.124;0.1221;0.001827;-9.067;-9.132;-27.383;0.45;68.15;
2023-05-30 10:16:43.59;0.00:10:03:623;-0.11;0.37;0.92;0.124;-0.01325;0.04521;0.1127;53.17;33.66;98.53;90.90;38.00;0.124;0.1221;0.001827;-9.067;-9.132;-27.383;0.45;68.14;
2023-05-30 10:16:43.68;0.00:10:03:716;-0.11;0.37;0.92;0.124;-0.01324;0.04521;0.1127;53.16;33.66;98.52;90.90;38.00;0.124;0.1221;0.001829;-9.067;-9.132;-27.378;0.45;68.14;
2023-05-30 10:16:43.76;0.00:10:03:794;-0.11;0.37;0.92;0.124;-0.01323;0.04519;0.1127;53.16;33.66;98.52;90.90;37.99;0.124;0.1221;0.001837;-9.067;-9.132;-27.359;0.45;68.14;
2023-05-30 10:16:43.84;0.00:10:03:871;-0.11;0.37;0.92;0.1239;-0.01322;0.04519;0.1127;53.16;33.66;98.52;90.90;37.99;0.1239;0.1221;0.001837;-9.068;-9.133;-27.358;0.45;68.14;
2023-05-30 10:16:43.91;0.00:10:03:950;-0.11;0.37;0.92;0.124;-0.01325;0.04519;0.1127;53.17;33.66;98.50;90.88;38.00;0.124;0.1221;0.001855;-9.067;-9.133;-27.317;0.45;68.14;
2023-05-30 10:16:43.99;0.00:10:04:029;-0.11;0.37;0.92;0.1239;-0.01324;0.04518;0.1126;53.16;33.66;98.51;90.90;37.99;0.1239;0.1221;0.001842;-9.068;-9.133;-27.348;0.45;68.15;
2023-05-30 10:16:44.09;0.00:10:04:123;-0.11;0.37;0.92;0.1239;-0.01324;0.04518;0.1126;53.17;33.66;98.50;90.88;37.99;0.1239;0.1221;0.001854;-9.069;-9.134;-27.319;0.45;68.14;
2023-05-30 10:16:44.16;0.00:10:04:200;-0.11;0.37;0.92;0.1239;-0.01324;0.04517;0.1126;53.17;33.66;98.50;90.88;37.98;0.1239;0.122;0.001862;-9.069;-9.135;-27.299;0.45;68.14;
2023-05-30 10:16:44.31;0.00:10:04:341;-0.11;0.37;0.92;0.1239;-0.01326;0.0452;0.1126;53.18;33.65;98.49;90.86;38.02;0.1239;0.122;0.001872;-9.069;-9.135;-27.278;0.45;68.12;
2023-05-30 10:16:44.68;0.00:10:04:714;-0.11;0.37;0.92;0.1238;-0.01326;0.04518;0.1125;53.18;33.64;98.47;90.83;38.03;0.1238;0.1219;0.001897;-9.072;-9.139;-27.218;0.45;68.11;
2023-05-30 10:16:44.72;0.00:10:04:760;-0.11;0.37;0.92;0.1238;-0.01325;0.04517;0.1124;53.18;33.64;98.46;90.83;38.02;0.1238;0.1219;0.0019;-9.073;-9.140;-27.211;0.45;68.12;
2023-05-30 10:16:44.80;0.00:10:04:839;-0.11;0.37;0.92;0.1238;-0.01325;0.04516;0.1124;53.17;33.64;98.46;90.82;38.02;0.1238;0.1219;0.001905;-9.073;-9.140;-27.201;0.45;68.12;
2023-05-30 10:16:44.90;0.00:10:04:932;-0.11;0.37;0.92;0.1238;-0.01325;0.04517;0.1124;53.18;33.64;98.46;90.81;38.03;0.1238;0.1219;0.001911;-9.074;-9.141;-27.186;0.45;68.11;
2023-05-30 10:16:44.97;0.00:10:05:010;-0.11;0.37;0.92;0.1238;-0.01326;0.04517;0.1124;53.18;33.64;98.45;90.81;38.04;0.1238;0.1219;0.001916;-9.074;-9.142;-27.177;0.45;68.10;
2023-05-30 10:16:45.05;0.00:10:05:089;-0.11;0.37;0.92;0.1238;-0.01325;0.04516;0.1124;53.18;33.64;98.45;90.81;38.03;0.1238;0.1218;0.001918;-9.074;-9.142;-27.173;0.45;68.11;
2023-05-30 10:16:45.13;0.00:10:05:166;-0.11;0.37;0.92;0.1237;-0.01324;0.04517;0.1124;53.17;33.64;98.46;90.81;38.04;0.1237;0.1218;0.001909;-9.075;-9.142;-27.192;0.45;68.10;
2023-05-30 10:16:45.21;0.00:10:05:246;-0.11;0.37;0.92;0.1237;-0.01326;0.04516;0.1123;53.18;33.63;98.44;90.79;38.04;0.1237;0.1218;0.00193;-9.075;-9.144;-27.145;0.45;68.10;
2023-05-30 10:16:45.30;0.00:10:05:338;-0.11;0.37;0.92;0.1237;-0.01328;0.04516;0.1123;53.19;33.63;98.44;90.79;38.05;0.1237;0.1218;0.001932;-9.076;-9.144;-27.139;0.45;68.09;
